meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.20016902944249987,0.0781719650233238,0.028056690200064523,0.11877069794961252,0.22890342242437992,0.10530378962483976,24.9544443137203,115.23083349276452,0.8093774437892867,0.6360489827710676,0.15941825794654166,0.2372098630358842,0.17109473054421645,0.024822075364366286,0.21462922846242546,0.11876492247459514,0.009974363825502739,2.380114658058956,4.408731065130698,0.2504914148818422,female
0.13478105596058323,0.062135690639300356,0.12991104090482983,0.1126902683367211,0.11392737072687656,0.19026044390482127,9.02144713775506,668.0751546695114,0.9611566706474082,0.6185870727385885,0.13544320841648932,0.23850988515309357,0.13602410084103117,0.039971973468030865,0.2695090524268244,0.18348108421658665,0.007589346524012497,3.168264150890559,5.334767919057156,0.11028607703490811,male
0.11185994515486397,0.06770007414016328,0.16417452235475558,0.24948099354772152,0.2313309861739865,0.031647764526783695,1.1650804393428018,222.67130248991205,0.9621405503736328,0.3319043275639528,0.25463899090026765,0.1639106732074026,0.16847140345237216,0.016682197841883545,0.2269396936014426,0.9018097515453891,0.004219940035099746,5.194768177076112,4.178142369012845,0.3434142197248628,male
0.056529745327553,0.06511191723434084,0.11494571646767714,0.1467309130369314,0.11723969761318372,0.1295152278579627,13.030483306154844,115.15913027879871,0.8448649160431053,0.5524561483267106,0.1377463861197162,0.0717578622487195,0.13160232997866073,0.031149775081734152,0.2795560395796699,0.16642666065272493,0.006613640254664465,4.303223905592464,4.373566403522215,0.0974344775647897,female
0.19153241988875785,0.0543127717896317,0.12750563980735133,0.11575737261796591,0.13645255104505405,0.18828017945914827,3.836912557164842,269.22442366927197,0.9631853456850211,0.49032535826128376,0.1317290748575646,0.13779593722379468,0.18676458051361822,0.041449806020039684,0.24704873524944151,0.7555621743667255,0.00898354599163273,0.3633685683202562,4.659794119795453,0.32891123763293695,male
0.10881032867565432,0.07547415857293924,0.06890221409854982,0.11871250153762243,0.18690186396277536,0.06077255580826274,34.67373370199016,764.2186977234655,0.8329110683903922,0.47590913950793573,0.24488065909381188,0.16512545741195045,0.08767767892840328,0.039785471975792686,0.27400909456036016,0.7689648266825863,0.007692509437784972,4.107249511333875,3.47222570752987,0.3843212315370662,female
0.1688673064086023,0.07153423941614523,0.07715712550986517,0.16520564852112463,0.29986679680656925,0.18967835127231322,34.89413453503169,865.7548015959859,0.9352904655462818,0.31302311302653835,0.25321962966009837,0.15915191699334574,0.057177727159310056,0.03575041466610076,0.21390885048687774,0.5488771212406597,0.006219619338995866,4.5900155438501695,5.244696159155497,0.4819285069809813,female
0.22973147103208186,0.05778538579449961,0.08028211218673316,0.05510303014413099,0.12219957804660966,0.03934448138434476,4.037202561449996,1263.826347490651,0.8612572549851016,0.5282471192441633,0.2976777167160775,0.06648533547190877,0.18231948014430677,0.03127661871118755,0.2833745409943539,0.24359873558622183,0.00960634831789355,3.378904833697469,1.032232430859201,0.21205973618674764,male
0.15610493275898607,0.07779013397817189,0.045634337626011254,0.2139579970483294,0.08168359347963858,0.15981336885646666,18.60053974352392,745.2810696254235,0.9101959393851953,0.6454809512166897,0.11860502686809547,0.0934051186729949,0.09176225872154253,0.024045058346711744,0.24241366438240539,0.7883822241924641,0.005554950767664265,4.147378411351877,1.1903116409145726,0.10929693414877904,male
0.1054583534460618,0.049454068714617355,0.1344209697408615,0.037982265121086996,0.18640284637382398,0.012990281090170175,9.011545898272699,942.0434927345152,0.8745850886683226,0.47725072534844093,0.1988854165029722,0.08784030854984928,0.08852201160400083,0.01655922831753125,0.2642053066914407,0.5525603572821919,0.004738789916200055,4.344174397058965,4.057561512789669,0.3942585372927895,female
0.06735182977596191,0.06996958664984278,0.1647493822298082,0.08304616219319885,0.048710017114768855,0.18164081024768866,8.077739574205925,1009.1888406315522,0.9104921512311739,0.48402400388822747,0.2940707051279695,0.2302614545361037,0.14080855279319385,0.02796280445582299,0.2918817238644078,0.26274935692399093,0.00468573752876472,4.525385393298548,2.4465443429783305,0.47112874916785946,male
0.16592309142619055,0.046349377192792064,0.05499505245555214,0.1626555725960488,0.2384487269491605,0.16442863235319397,34.09119223652099,778.4248192247079,0.8922725865310417,0.3010961827639419,0.10479941966642975,0.11714662409224544,0.1602345504017229,0.035233891540012496,0.2197714557222191,0.6869109080888421,0.00480401878537971,1.8628781643875951,3.00452022167051,0.39656801987916707,female
0.23599052333155718,0.08759377193263915,0.03223981728314967,0.08426044965765428,0.22886514088014287,0.06693347089576607,21.158234306500052,785.6331855271293,0.8966539050384567,0.5256298815830525,0.2897871537507637,0.10146379643063484,0.09483395145736521,0.04768432753832618,0.20260128911314773,0.5206172431143501,0.0044237617039802595,1.0751152221303466,3.417341827263087,0.07185732333019006,male
0.11962372337631871,0.07534022329359435,0.23916622248870487,0.22088522144870126,0.02950074539910285,0.06582722993568284,7.436375398636553,982.9563033816254,0.8056200190591081,0.3006069021935876,0.155397363406244,0.12720058514710422,0.16348326364795818,0.026363520715427947,0.2948212235853055,0.9561184900758779,0.0052207482724799074,0.6900874749804805,1.041686185434813,0.22084049684381418,male
0.19426094041555186,0.08732760252235916,0.21622375689145645,0.12849142026124258,0.14495255711563215,0.0292001219152664,1.3160959270711174,261.82378077245016,0.965838254876012,0.522832466286486,0.22687240021334837,0.08256821646230567,0.05475027649175487,0.03968181310465571,0.29238044608989777,0.9149366538017024,0.008315063364760717,3.217831965161283,4.130630252082005,0.057622870234805126,male
0.16414277830673185,0.08217524047525301,0.07481811125835916,0.0288892737956727,0.185650299455427,0.13903891182785433,15.166687512262119,504.19816737823135,0.9507660344628708,0.7217474806040403,0.23437259056633825,0.1987278040826857,0.18515198522198,0.04762407905529494,0.2783605763878737,0.20236401290888273,0.009347733363140601,4.789083289021972,3.7114758901378115,0.025962083319451493,male
0.06449860278171615,0.08633646959401307,0.1873626896346361,0.12901153676459975,0.2430557029390284,0.154227621504929,28.307998496989654,735.0454201726802,0.8013265721505705,0.5896754305822701,0.2750192974440612,0.19140845422801356,0.16302085217345508,0.025187027346373295,0.21207164369628495,0.5605407131332046,0.006325928160008663,3.1781911498112154,1.8153962544272912,0.49754753219854275,female
0.24525476146729785,0.06586818043448162,0.19594711378996219,0.02404872912507232,0.05618462676730834,0.12899664091372204,1.8565389387882782,150.90888162513087,0.9621280717947557,0.5040911838623752,0.19120559715548435,0.12749044535431708,0.16991575334857695,0.015321035718067342,0.22673891921029765,0.22154506841902866,0.00534132983793246,3.1246050270381933,4.942561727999752,0.20680423682045004,male
0.09232605444035083,0.08483531449248863,0.10033727478629426,0.16239131753657618,0.14928204643486903,0.1974067685399416,23.740805498972957,967.7160913253022,0.8289434282126736,0.5527786628663165,0.19608860634617642,0.07103839964100865,0.1729983732565669,0.03565327080123345,0.21273023688238724,0.9266805928642287,0.009528083144525447,1.9581981644955326,4.677977041444916,0.43070254809875835,female
0.17472610200554375,0.07365423194271747,0.04834952235934068,0.08575056664078382,0.02173367875301369,0.1956457830699035,31.395467416149597,105.34839405564969,0.8504538380148592,0.5696293146410834,0.14989637828828156,0.1932268686455319,0.18601876955132662,0.041159344435313966,0.23139502864321485,0.19265002420184,0.008544230272542516,5.88887542000351,2.6705622382750285,0.45637654608271727,female
0.14204185880147072,0.060920085019588496,0.07512825522755189,0.13797257910765534,0.09863456158177894,0.05559898594952276,5.604035666422425,56.5302131903562,0.820537931489318,0.6453628814137413,0.12865475643925167,0.1072274992191285,0.07660193633830797,0.03480834441111878,0.21229690020999076,0.716300643230752,0.0068276897272192836,1.4658518932381874,5.380171580441413,0.3479254945237482,female
0.2039742970470469,0.041629869464119125,0.20875059645808416,0.13818804083650038,0.2275199871497367,0.12216794136310175,3.6095886218188165,1120.7772260559345,0.9777973543227128,0.34410919964796977,0.18554586757329503,0.05688297526817561,0.07041584854987687,0.04530485410519435,0.20194697970049746,0.18371492967865682,0.007918002417323006,2.693472777012349,5.172251001408989,0.27275286788834086,female
0.18371484798602117,0.06971356595322323,0.17402727351911085,0.24423696170719936,0.23719214983865614,0.05301822879199989,19.84959948763418,1149.6104434086774,0.8159907100337602,0.4104678195612505,0.13154076670721337,0.09125921287391191,0.12163571980576827,0.04216392360866702,0.20580143812477703,0.3443592161038148,0.0076165974116610856,3.379460435047064,0.8652613493425958,0.24076406376436302,female
0.09829915707973508,0.06765326394411386,0.20339148733270973,0.2329433315967702,0.11700194307802207,0.14581403730192571,21.980584426013152,1006.0356793162873,0.8281354067226624,0.7674983249710559,0.23257521021388797,0.08465293976276236,0.06085603454875567,0.027119765618347905,0.21162411803535006,0.31774498348738256,0.0073363072642492165,4.704064880543825,5.007147469716027,0.39171359774997266,male
0.18317293646789545,0.05681263455466513,0.0937461967027328,0.0317220089342286,0.16402679330815245,0.18527176578293256,21.100307537263614,643.6764206364392,0.8587574241315052,0.5684709755925916,0.1156534127467489,0.06682404383798778,0.13708944303484555,0.02110562470850129,0.2650850617991607,0.22402698750123326,0.005367748965739552,5.164487226356307,0.7384229262874218,0.46266425571861597,female
0.23240144283560654,0.07209052162108104,0.0983088191151654,0.10220088031353605,0.140905476473435,0.1421553690298735,3.719091176965001,49.975224330247045,0.8637113883220352,0.4093107870037428,0.18574585723517478,0.08057081576796604,0.14950017267609983,0.019578475286450917,0.25280800746511206,0.9455097470014309,0.0067245580572791765,3.817492400245714,2.8189787821233954,0.2769018104633513,male
0.1706921834748229,0.077821372672013,0.12612346820571382,0.2425871466267355,0.20865951142595837,0.13060678583875104,12.06610131273422,138.56811488990598,0.9135807971226289,0.30729144824347004,0.1492784166253837,0.21584402399828728,0.1993015247884114,0.030355852615706544,0.23136811879516225,0.8204671471211503,0.006639797197541506,3.5229017433266314,2.7201953012289186,0.22330648419451524,female
0.2208373111367659,0.04657464358223222,0.20633237944143026,0.08645167213212096,0.1014629622472055,0.017399992159741993,19.738749389759896,345.04990551529403,0.8514731967058216,0.7008723049241596,0.24735755101811482,0.23555792487581928,0.1717453025002768,0.03408182453418336,0.20087498864915201,0.39678716730890207,0.007627726078465405,4.95575408055974,4.819494236134068,0.481304781793803,male
0.14295668533728223,0.04512730312702756,0.15112936552647793,0.021750592675744855,0.039094668043988805,0.14409044962096004,4.055034069166453,674.7173822911057,0.9018653334434789,0.3373525578972783,0.23078701160164783,0.24789052830515096,0.16190461616357696,0.014785267655670738,0.2886477897312243,0.5305223939578656,0.009895900308826387,4.813543984685614,0.10473787776305635,0.12071437630291902,male
0.19922809247194695,0.043794039783655245,0.04741870261868028,0.180474758684142,0.18114783844683427,0.03349406343334386,22.40916329437737,887.0623575683203,0.9601301815503253,0.33475632665849536,0.24891367078000934,0.23471412304728717,0.1517506072968164,0.02052642127588964,0.25086890729026773,0.2637478892662628,0.005597266848885032,1.9699064146476342,2.8631653583735206,0.07642891481089678,female
0.1532033317518216,0.08947344785336361,0.11259381715791411,0.016311096485735047,0.025391908841866567,0.16098627987500186,6.440980146893061,1245.4848520600192,0.9004173467855855,0.5820654211323288,0.21185964425985515,0.23476338415528503,0.11812356871791992,0.03336512716994139,0.2605895387418353,0.4048604499153975,0.005965393092205125,2.807618737206434,4.520669762242451,0.34158467823844835,female
0.21720481229352967,0.05594821601553444,0.1102355837260706,0.19921923615731135,0.1978420456978387,0.15144651835588835,11.623347880092513,1113.490263093031,0.9663594044605603,0.575099560368636,0.19638769937235553,0.19848632863836912,0.17975760631675786,0.02840264112949946,0.2477738746911754,0.7028784728439247,0.0048683756543055675,0.4661408587564364,3.249458019017482,0.2546427090257289,female
0.10562321981329947,0.08310385151206409,0.08918015667667832,0.1576015160032716,0.12045716026269113,0.1517931172838783,2.47022892119471,378.780463285652,0.9730303522815111,0.43854671678272733,0.1704131469878638,0.21050673897750616,0.05729182026875133,0.020220362813460086,0.29094748240575874,0.1915418081090087,0.006350822193626119,4.7372501724858616,4.570544490304673,0.21343099439225952,female
0.1510999523659672,0.07848276218713351,0.22864442803705406,0.24752391844753693,0.29754934104775604,0.19069184080717141,11.339381345896358,535.3452249866991,0.914620329953446,0.5804825903577738,0.26812785834860153,0.07287969900360658,0.1315690047735728,0.018508589227688735,0.2735044804374155,0.9579037004284426,0.007625713083125103,1.1005980734316216,5.234354184068642,0.2663836040839308,male
0.23101504790425453,0.06773672868331945,0.03343214820587283,0.10668826869249098,0.22436571479371645,0.15148761900309438,27.689266902914902,308.38741964370666,0.860933834886881,0.5190439357254055,0.2604031366345932,0.06918627130421136,0.16679910261503228,0.023604177349776517,0.22803102643222398,0.712544479185458,0.008292846385718845,3.0667330241896287,3.7788577286103457,0.31658781681020287,female
0.11702357245821478,0.06575215018341085,0.16651672281209803,0.1975224094785305,0.027958620168146545,0.1791439047525597,33.8689886808219,737.2941298118602,0.8454606099872952,0.7782240411953907,0.21230430109186144,0.18826187809276018,0.056432576160714495,0.04422871962654672,0.211039937362692,0.28978781407472276,0.009363086011346696,4.086103419812649,4.311476349546379,0.06295764486222455,female
0.07297162044146224,0.06816735138113551,0.1808781821047046,0.20258813088815852,0.03428779655413228,0.020009543693997524,25.279083504004326,1186.3069898531958,0.9438406656431293,0.42606697280552996,0.29730233755735835,0.16422551529779042,0.15806197263918592,0.01006454425761338,0.291744791579682,0.5500985940232265,0.008331497113910366,0.6547489150998884,4.583274908431492,0.0503681874218314,male
0.13539094278955469,0.04328757988678792,0.13996410014091248,0.1898599061941468,0.2717368604641577,0.12992999005593944,20.026812779290253,974.2332497030051,0.8207465053210815,0.6903069893391478,0.16242746477580056,0.24294974801939379,0.13762631893616695,0.04695592174015886,0.2977250212430111,0.4930675038601694,0.005021598593530513,2.1425030850776277,1.7160707950065124,0.2625818403671727,male
0.13303037455103262,0.042196676706825566,0.13671351587850794,0.06483317205261531,0.11296117476342496,0.13522994702049837,7.253201927599673,421.72874398302446,0.8070952741933064,0.6998406218293358,0.15472015028985958,0.20353112788969208,0.09128331948562025,0.04549856912503408,0.2479657989660732,0.6775670170967865,0.008830779335993418,0.9035505182308035,1.6233235752121635,0.49294487622495525,female
0.22545899962756538,0.07445409816213809,0.18729445981544943,0.11664533364072105,0.11944817171311463,0.13631506725059106,14.405429560595735,62.03132826936958,0.856326437411654,0.7353565731230582,0.1771708491546067,0.20620874069814482,0.12064993648753224,0.012068549507629193,0.26801919963155557,0.6376395052414261,0.008983491398427725,2.614774486842356,0.9115561177697834,0.06541770890494561,female
0.21408468720473922,0.05297077968314141,0.14348543287077314,0.10927569476675267,0.106275725753845,0.09941915000715494,18.639407878853916,1219.6530929447827,0.8119453825538135,0.4406282485068097,0.21320740932302384,0.11441194362586114,0.13742291206768328,0.037614152886602054,0.22373772108849532,0.43969358536265013,0.005877200321234364,1.6299073368731525,0.22321483954482882,0.22710441679921742,male
0.19970397229083592,0.08789381169881459,0.1407097953221869,0.2107318877897768,0.12725805721407982,0.012727985475851555,29.31123704053384,951.6590054880659,0.9125231018654912,0.4517316718063991,0.10144634498334858,0.095445898381816,0.08845875045320431,0.03911748539265715,0.2242773961545014,0.5742350728629861,0.0044542106973297175,2.04202176462521,0.11865253462903526,0.23519531347443615,male
0.09177718140302774,0.042986032254967166,0.052674371869638636,0.11087781201937451,0.07516232190527827,0.11625856017349491,27.0845880456702,1008.3517376934044,0.8623767088768219,0.3606680689445139,0.1442281595966913,0.18089039980362343,0.17464295478316333,0.02144115140654942,0.2530587874118682,0.11088166299342461,0.00696185471304497,1.152692442431167,2.347919065827105,0.4636678792256567,female
0.1536272420528656,0.04133985197235304,0.20508438050817793,0.08625134156165302,0.21727597118755407,0.14126900831087244,30.253103301775045,723.5064656159167,0.8217624260381441,0.7359880995547521,0.12966836724614755,0.1566426451391133,0.1617631615570025,0.018064306902589047,0.22557008558248837,0.33846831736379385,0.004181555911304585,0.7402357977189307,0.574432711965186,0.20907986908546802,female
0.05763671687751762,0.08951997764734225,0.22382109848382908,0.0697484022950624,0.09548577823109143,0.07283195352382779,29.201533605041053,1280.941885023593,0.8132619817124451,0.5413340989426427,0.21419827384513457,0.23761911781950468,0.1612963789521849,0.03288179594386467,0.24608873598779232,0.2525956193343203,0.007463636557353666,3.1026069131077447,0.6167887570838889,0.25733610007215374,female
0.24391666454998073,0.07031206351889221,0.10142395925173606,0.10198906423353235,0.2634762164087587,0.025626515555044957,30.755705434891365,1125.0722038873193,0.9698854273115944,0.680254366827487,0.2529923248423178,0.228955354816141,0.05501698649417462,0.019469524232156973,0.277610150073257,0.27842315189316147,0.006077879747182914,2.3162084041250637,2.792535094648917,0.46272771064195084,female
0.08948668186165994,0.04211037675403512,0.1865795642535656,0.09004807630138247,0.19853234082261534,0.09991992145592235,24.561368247660553,860.805757812864,0.8144932871772104,0.5664015841437963,0.1661565481180471,0.06594437795522766,0.05578016347699812,0.014665556342001498,0.29005168491866096,0.32260869894110944,0.008849873491677113,5.70060788240464,5.5824220641612845,0.26873382286877273,male
0.11549713733010676,0.07309264254307184,0.1854112878586622,0.032555108673078335,0.2893244148523677,0.06929716350188425,21.574541032719274,485.2851513182112,0.8178505473976163,0.5176536721838424,0.12474442448337504,0.23747144768511502,0.14368823775351464,0.010354811547692853,0.20467735304788065,0.3170679101864834,0.0055010514595280465,2.5960350619615706,3.2875822718029126,0.4265341286869207,male
0.16131301989073188,0.04194445084431017,0.14815123682349332,0.20603198520216823,0.07941963880083004,0.18830071728274855,28.888070888115102,970.7799633369692,0.9807835620426251,0.6603431590845635,0.15483096931925328,0.22831338124528816,0.1489508934218332,0.031308471631241376,0.29241448682707644,0.4193129033323919,0.004936562985549762,0.20766203270932457,5.905750892993143,0.4399676012502781,male
0.12539909260462212,0.06710745199983108,0.15035855419494068,0.12428660916258191,0.1902441538738304,0.19329087286154367,34.19562554641748,584.037500817566,0.8883237372908764,0.42543545480228845,0.2159049690977674,0.218869774757399,0.11201452286628091,0.048371973419014495,0.21874274769405094,0.1576669018793356,0.006895705609394863,0.7030504229324149,2.478409301657934,0.19963546462057766,female
0.12081257093435101,0.05453169353939157,0.2358111832263686,0.08987349465292459,0.1961791614021021,0.15967905035110014,16.188676028900908,672.7000527501239,0.8128827816143788,0.4882856499812706,0.2830785220800402,0.10341571387024676,0.1773118658509335,0.03930549221583644,0.2754349908208633,0.5990222768876349,0.004269970836071611,0.9960632791795916,4.063242040698493,0.45473782274485103,female
0.20759960019290746,0.06384001967999539,0.19677660442016046,0.04923826855838357,0.2037604864021522,0.08162282100224176,14.469866543203418,1050.106945127456,0.808434825238094,0.37499054110958197,0.1565768540332651,0.19437550376331858,0.09980362545507748,0.01956014592059258,0.29833935265168576,0.6413209845297075,0.007119717744805045,0.27840489774008725,1.2783618262109087,0.28038714829165917,female
0.14657708903875677,0.07298970227168897,0.026146277969264543,0.012788365564625011,0.04997832662515514,0.08199324044011069,22.50273421579779,838.6343946735394,0.9494099864354231,0.6940527534818635,0.2943150526427939,0.052379329829210945,0.062488496172149965,0.0391945212807964,0.27660360145814034,0.9294473870714814,0.005664090638714857,2.6802746663556287,0.5039814101887365,0.03597520306199577,male
0.19588311576540668,0.07426467570013438,0.15485100441333316,0.0742323880715381,0.20403270003593035,0.13140605848616277,27.346252769738182,530.0495830013866,0.8128833141534786,0.6042701391518902,0.2728671533557606,0.14675423937917875,0.171072886760387,0.03385053416974887,0.25744498441088204,0.9031448554185044,0.0041896017935577476,2.151828432246359,3.9020760786606568,0.04781567387239697,female
0.20031948826991142,0.04397391484747367,0.07000325720671345,0.2403338626156434,0.11945927685252312,0.1417177460470942,21.87370988714976,65.48753168395062,0.9833790756792952,0.43518082391915985,0.20795716946386197,0.22608053206773132,0.19523233078156954,0.013815997606541149,0.2604591893526888,0.5144530654144919,0.004631687900728793,1.1160223585017575,1.0803027523286917,0.23770801156192828,male
0.24051508111101594,0.052394361959876255,0.03365183110724411,0.1026185574858074,0.045186049203010656,0.012283723727285306,15.16682088301439,26.92682214407794,0.9332884900891332,0.5946101015061027,0.2757348135002279,0.15736431637255732,0.05722934209042214,0.0350578416712639,0.2846119979024574,0.6940168042090343,0.00947279184475808,1.1537901945568267,5.76494379692783,0.4043227578823522,female
0.07040566909802658,0.042142333090529074,0.1298654077643596,0.15324088816295903,0.029854556837757305,0.03045500926816916,21.233331053496297,140.11852911893646,0.872445071244479,0.6567419647553239,0.16385732842195896,0.07801305456475865,0.1247864865231892,0.044484012170175044,0.2515822917981932,0.6250111922806088,0.00408108474073155,5.321455620783894,2.670660246247303,0.04547335461867027,male
0.23412586857142043,0.05110474927906802,0.031274690994317456,0.013308164259556365,0.2673256709068462,0.07688870096337375,22.683253667875523,749.5780619672543,0.8454891920669385,0.561696447902527,0.24225958361660516,0.1652934178196015,0.13233145041423472,0.024056448436342324,0.2666571074901921,0.9204057096885873,0.0070901345924333625,4.63502596970576,5.413635102494007,0.3845700517150119,male
0.09680755212818296,0.07542794562527125,0.2246955605882897,0.1889231024501023,0.19204433223204392,0.15941256536693793,29.19219003991693,15.064974517264035,0.9369319411652574,0.7617027002966401,0.15486291126368007,0.13403992609002413,0.1431814269214435,0.028573194846416378,0.20930357513125492,0.8370408350825436,0.007659584226330382,5.265413943131669,4.707883488298297,0.355532879395377,male
0.14176360988653028,0.05622226923892949,0.191790323685158,0.20957890530427484,0.2737256638914693,0.07608973125998478,28.86332523564152,991.3233637142729,0.9801968492089334,0.6031785879860129,0.2613436635153348,0.18108723105892172,0.19373041531609558,0.040767544427681206,0.26711930787733773,0.6221084153059409,0.009029408317635785,4.833215701584695,0.6311992215706653,0.17797346254702975,male
0.16378795965500426,0.06509388539922951,0.22536342911811988,0.02688504757526635,0.044914752521982085,0.04373664643758912,22.693673346028866,1203.1583932706426,0.96889725975678,0.4052010842566809,0.2898866040028706,0.07231195450353577,0.06884116048879005,0.04972286362704692,0.2533471839361448,0.7073105210939219,0.009054578476223808,4.91003708687723,3.204581667606932,0.4019629930375412,male
0.19995676343201446,0.08103232411481726,0.17978918375402722,0.18190061060877494,0.06712818290743132,0.1512418577824356,2.4777643042713806,233.96634931474193,0.8655896041171797,0.6020765386799374,0.14229511739969938,0.23929441595548456,0.18631946163734264,0.012644994112579574,0.2825106629700432,0.8964811942780642,0.007949570024885541,0.37647453612942083,3.32200896506671,0.30981351221298575,male
0.22260682153752398,0.04893795933727218,0.08299976521437973,0.24034956324968612,0.17392044442589424,0.011181352872979037,16.84343252185691,546.8881021097847,0.9345519732456561,0.7365484300974416,0.17344336874392324,0.08309189559953578,0.19746714516383446,0.022972962885454407,0.2275551426481351,0.48110938816079607,0.009691217350635264,2.437249485151397,2.8211923977780224,0.3887886863981373,female
0.23668074782318177,0.04357852124230064,0.07341071582207247,0.20392700046462645,0.05862827709296732,0.0804807219985854,10.930929758870084,863.509909178721,0.8087635052763925,0.6719750411405633,0.28993880536432204,0.2223370298956479,0.1118284567672094,0.027162720182822807,0.2078331123288765,0.35931495478625086,0.004301667080008979,2.0291747860536344,3.2572256523741756,0.4823406370791171,female
0.058014035084482246,0.049606973076528775,0.10341394823896112,0.14248069182504058,0.10541930199213906,0.12666623636161653,19.711525060674035,1262.4782041803137,0.9569864197463396,0.4531886869929158,0.23163687118953105,0.17618174077289367,0.07052572023913353,0.04131473735367235,0.20354258220867963,0.8277273335329968,0.005825436125159154,5.256359401749176,0.9927323814755087,0.08817399037275933,female
0.2094371406093692,0.0659241938724539,0.18087202941564273,0.10347790212501846,0.27101412633256566,0.10186651969007299,20.19681471321658,331.311894835563,0.9199354618125797,0.5439623064498635,0.14621129891179113,0.2028794597690307,0.1331895622933031,0.022883563455957663,0.2524766377060257,0.9104081139740517,0.004918443785539312,1.6719495946377765,0.7423396830902662,0.40043079825862377,female
0.16114818483696228,0.07185413440779376,0.19842312815055016,0.14105770714775612,0.0810390310292648,0.020989630898514258,2.2347130533335244,1011.904502737461,0.9439006732085174,0.5920935043418194,0.15845272991800965,0.16770091677184534,0.18338597198912965,0.02688668475482721,0.288698611886323,0.949684723916117,0.0056861606356599466,1.4941115257811002,4.945382568980363,0.4846807923836034,female
